"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Senate","Idaho","20041102","N/A","ADA","County","127,353","Crapo, Michael D.","Incumbent","N/A","N/A","N/A","Write-in","440","Other/Unknown, NULL","Challenger","N/A","126,913","R",".34","100.00",".00","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.",""
"Senate","Idaho","20041102","N/A","ADAMS","County","1,633","Crapo, Michael D.","Incumbent","N/A","N/A","N/A","Write-in","1","Other/Unknown, NULL","Challenger","N/A","1,632","R",".06","100.00",".00","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.",""
"Senate","Idaho","20041102","N/A","BANNOCK","County","28,592","Crapo, Michael D.","Incumbent","N/A","N/A","N/A","Write-in","479","Other/Unknown, NULL","Challenger","N/A","28,113","R","1.65","100.00",".00","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.",""
"Senate","Idaho","20041102","N/A","BEAR LAKE","County","2,706","Crapo, Michael D.","Incumbent","N/A","N/A","N/A","Write-in","5","Other/Unknown, NULL","Challenger","N/A","2,701","R",".18","100.00",".00","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.",""
"Senate","Idaho","20041102","N/A","BENEWAH","County","3,205","Crapo, Michael D.","Incumbent","N/A","N/A","N/A","Write-in","80","Other/Unknown, NULL","Challenger","N/A","3,125","R","2.44","100.00",".00","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.",""
"Senate","Idaho","20041102","N/A","BINGHAM","County","14,804","Crapo, Michael D.","Incumbent","N/A","N/A","N/A","Write-in","47","Other/Unknown, NULL","Challenger","N/A","14,757","R",".32","100.00",".00","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.",""
"Senate","Idaho","20041102","N/A","BLAINE","County","7,196","Crapo, Michael D.","Incumbent","N/A","N/A","N/A","Write-in","39","Other/Unknown, NULL","Challenger","N/A","7,157","R",".54","100.00",".00","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.",""
"Senate","Idaho","20041102","N/A","BOISE","County","2,919","Crapo, Michael D.","Incumbent","N/A","N/A","N/A","Write-in","24","Other/Unknown, NULL","Challenger","N/A","2,895","R",".82","100.00",".00","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.",""
"Senate","Idaho","20041102","N/A","BONNER","County","13,137","Crapo, Michael D.","Incumbent","N/A","N/A","N/A","Write-in","237","Other/Unknown, NULL","Challenger","N/A","12,900","R","1.77","100.00",".00","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.",""
"Senate","Idaho","20041102","N/A","BONNEVILLE","County","34,311","Crapo, Michael D.","Incumbent","N/A","N/A","N/A","Write-in","422","Other/Unknown, NULL","Challenger","N/A","33,889","R","1.21","100.00",".00","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.",""
"Senate","Idaho","20041102","N/A","BOUNDARY","County","3,399","Crapo, Michael D.","Incumbent","N/A","N/A","N/A","Write-in","36","Other/Unknown, NULL","Challenger","N/A","3,363","R","1.05","100.00",".00","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.","The Democratic Party did not field a Senate candidate on the Democratic line on the ballot, although the lone write-in candidate was a Democrat. His vote is listed in the ""Other"" column.",""
