"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Governor","New Jersey","20091103","N/A","ATLANTIC","County","35,724","Christie, Chris","Challenger","33,360","Corzine, Jon S.","Incumbent","Independent","3,611","Daggett, Christopher J.","Challenger","913","2,364","R","4.91","51.71","48.29","The other vote was: Kaplan, Kenneth R. (Independent) 184; Cullen, Jason (Independent) 85; Steele, Gary T. (Independent) 102; Meiswinkle, David R. (Independent) 295; Petris, Kostas (Independent) 115; Pason, Gregory J. (Independent) 28; Stein, Gary (Independent) 44; Leinsdorf, Joshua (Independent) 41; Lindsay, Alvin Jr. (Independent) 19","","The other vote was: Kaplan, Kenneth R. (Independent) 184; Cullen, Jason (Independent) 85; Steele, Gary T. (Independent) 102; Meiswinkle, David R. (Independent) 295; Petris, Kostas (Independent) 115; Pason, Gregory J. (Independent) 28; Stein, Gary (Independent) 44; Leinsdorf, Joshua (Independent) 41; Lindsay, Alvin Jr. (Independent) 19"
"Governor","New Jersey","20091103","N/A","BERGEN","County","121,446","Christie, Chris","Challenger","127,386","Corzine, Jon S.","Incumbent","Independent","12,452","Daggett, Christopher J.","Challenger","1,262","5,940","D","4.74","48.81","51.19","The other vote was: Kaplan, Kenneth R. (Independent) 389; Cullen, Jason (Independent) 85; Steele, Gary T. (Independent) 147; Meiswinkle, David R. (Independent) 176; Petris, Kostas (Independent) 63; Pason, Gregory J. (Independent) 210; Stein, Gary (Independent) 56; Leinsdorf, Joshua (Independent) 58; Lindsay, Alvin Jr. (Independent) 78","","The other vote was: Kaplan, Kenneth R. (Independent) 389; Cullen, Jason (Independent) 85; Steele, Gary T. (Independent) 147; Meiswinkle, David R. (Independent) 176; Petris, Kostas (Independent) 63; Pason, Gregory J. (Independent) 210; Stein, Gary (Independent) 56; Leinsdorf, Joshua (Independent) 58; Lindsay, Alvin Jr. (Independent) 78"
"Governor","New Jersey","20091103","N/A","BURLINGTON","County","66,723","Christie, Chris","Challenger","63,114","Corzine, Jon S.","Incumbent","Independent","6,333","Daggett, Christopher J.","Challenger","1,777","3,609","R","4.59","51.39","48.61","The other vote was: Kaplan, Kenneth R. (Independent) 201; Cullen, Jason (Independent) 605; Steele, Gary T. (Independent) 67; Meiswinkle, David R. (Independent) 132; Petris, Kostas (Independent) 396; Pason, Gregory J. (Independent) 98; Stein, Gary (Independent) 89; Leinsdorf, Joshua (Independent) 46; Lindsay, Alvin Jr. (Independent) 35; Choice, Personal (Independent) 108","","The other vote was: Kaplan, Kenneth R. (Independent) 201; Cullen, Jason (Independent) 605; Steele, Gary T. (Independent) 67; Meiswinkle, David R. (Independent) 132; Petris, Kostas (Independent) 396; Pason, Gregory J. (Independent) 98; Stein, Gary (Independent) 89; Leinsdorf, Joshua (Independent) 46; Lindsay, Alvin Jr. (Independent) 35; Choice, Personal (Independent) 108"
"Governor","New Jersey","20091103","N/A","CAMDEN","County","52,337","Christie, Chris","Challenger","73,171","Corzine, Jon S.","Incumbent","Independent","6,166","Daggett, Christopher J.","Challenger","1,526","20,834","D","4.63","41.70","58.30","The other vote was: Kaplan, Kenneth R. (Independent) 340; Cullen, Jason (Independent) 99; Steele, Gary T. (Independent) 166; Meiswinkle, David R. (Independent) 478; Petris, Kostas (Independent) 167; Pason, Gregory J. (Independent) 105; Stein, Gary (Independent) 81; Leinsdorf, Joshua (Independent) 46; Lindsay, Alvin Jr. (Independent) 44","","The other vote was: Kaplan, Kenneth R. (Independent) 340; Cullen, Jason (Independent) 99; Steele, Gary T. (Independent) 166; Meiswinkle, David R. (Independent) 478; Petris, Kostas (Independent) 167; Pason, Gregory J. (Independent) 105; Stein, Gary (Independent) 81; Leinsdorf, Joshua (Independent) 46; Lindsay, Alvin Jr. (Independent) 44"
"Governor","New Jersey","20091103","N/A","CAPE MAY","County","18,992","Christie, Chris","Challenger","13,379","Corzine, Jon S.","Incumbent","Independent","2,126","Daggett, Christopher J.","Challenger","451","5,613","R","6.08","58.67","41.33","The other vote was: Kaplan, Kenneth R. (Independent) 95; Cullen, Jason (Independent) 57; Steele, Gary T. (Independent) 33; Meiswinkle, David R. (Independent) 20; Petris, Kostas (Independent) 175; Pason, Gregory J. (Independent) 25; Stein, Gary (Independent) 35; Leinsdorf, Joshua (Independent) 6; Lindsay, Alvin Jr. (Independent) 5","","The other vote was: Kaplan, Kenneth R. (Independent) 95; Cullen, Jason (Independent) 57; Steele, Gary T. (Independent) 33; Meiswinkle, David R. (Independent) 20; Petris, Kostas (Independent) 175; Pason, Gregory J. (Independent) 25; Stein, Gary (Independent) 35; Leinsdorf, Joshua (Independent) 6; Lindsay, Alvin Jr. (Independent) 5"
"Governor","New Jersey","20091103","N/A","CUMBERLAND","County","14,079","Christie, Chris","Challenger","17,092","Corzine, Jon S.","Incumbent","Independent","1,962","Daggett, Christopher J.","Challenger","586","3,013","D","5.82","45.17","54.83","The other vote was: Kaplan, Kenneth R. (Independent) 101; Cullen, Jason (Independent) 51; Steele, Gary T. (Independent) 208; Meiswinkle, David R. (Independent) 118; Petris, Kostas (Independent) 49; Pason, Gregory J. (Independent) 12; Stein, Gary (Independent) 10; Leinsdorf, Joshua (Independent) 7; Lindsay, Alvin Jr. (Independent) 30","","The other vote was: Kaplan, Kenneth R. (Independent) 101; Cullen, Jason (Independent) 51; Steele, Gary T. (Independent) 208; Meiswinkle, David R. (Independent) 118; Petris, Kostas (Independent) 49; Pason, Gregory J. (Independent) 12; Stein, Gary (Independent) 10; Leinsdorf, Joshua (Independent) 7; Lindsay, Alvin Jr. (Independent) 30"
"Governor","New Jersey","20091103","N/A","ESSEX","County","50,240","Christie, Chris","Challenger","122,640","Corzine, Jon S.","Incumbent","Independent","8,240","Daggett, Christopher J.","Challenger","1,357","72,400","D","4.52","29.06","70.94","The other vote was: Kaplan, Kenneth R. (Independent) 222; Cullen, Jason (Independent) 538; Steele, Gary T. (Independent) 86; Meiswinkle, David R. (Independent) 193; Petris, Kostas (Independent) 29; Pason, Gregory J. (Independent) 165; Stein, Gary (Independent) 61; Leinsdorf, Joshua (Independent) 38; Lindsay, Alvin Jr. (Independent) 25","","The other vote was: Kaplan, Kenneth R. (Independent) 222; Cullen, Jason (Independent) 538; Steele, Gary T. (Independent) 86; Meiswinkle, David R. (Independent) 193; Petris, Kostas (Independent) 29; Pason, Gregory J. (Independent) 165; Stein, Gary (Independent) 61; Leinsdorf, Joshua (Independent) 38; Lindsay, Alvin Jr. (Independent) 25"
"Governor","New Jersey","20091103","N/A","GLOUCESTER","County","39,815","Christie, Chris","Challenger","37,066","Corzine, Jon S.","Incumbent","Independent","6,777","Daggett, Christopher J.","Challenger","593","2,749","R","8.04","51.79","48.21","The other vote was: Kaplan, Kenneth R. (Independent) 182; Cullen, Jason (Independent) 96; Steele, Gary T. (Independent) 79; Meiswinkle, David R. (Independent) 72; Petris, Kostas (Independent) 35; Pason, Gregory J. (Independent) 35; Stein, Gary (Independent) 40; Leinsdorf, Joshua (Independent) 10; Lindsay, Alvin Jr. (Independent) 44","","The other vote was: Kaplan, Kenneth R. (Independent) 182; Cullen, Jason (Independent) 96; Steele, Gary T. (Independent) 79; Meiswinkle, David R. (Independent) 72; Petris, Kostas (Independent) 35; Pason, Gregory J. (Independent) 35; Stein, Gary (Independent) 40; Leinsdorf, Joshua (Independent) 10; Lindsay, Alvin Jr. (Independent) 44"
"Governor","New Jersey","20091103","N/A","HUDSON","County","30,820","Christie, Chris","Challenger","82,075","Corzine, Jon S.","Incumbent","Independent","4,017","Daggett, Christopher J.","Challenger","1,280","51,255","D","3.40","27.30","72.70","The other vote was: Kaplan, Kenneth R. (Independent) 122; Cullen, Jason (Independent) 142; Steele, Gary T. (Independent) 47; Meiswinkle, David R. (Independent) 38; Petris, Kostas (Independent) 116; Pason, Gregory J. (Independent) 186; Stein, Gary (Independent) 556; Leinsdorf, Joshua (Independent) 34; Lindsay, Alvin Jr. (Independent) 39","","The other vote was: Kaplan, Kenneth R. (Independent) 122; Cullen, Jason (Independent) 142; Steele, Gary T. (Independent) 47; Meiswinkle, David R. (Independent) 38; Petris, Kostas (Independent) 116; Pason, Gregory J. (Independent) 186; Stein, Gary (Independent) 556; Leinsdorf, Joshua (Independent) 34; Lindsay, Alvin Jr. (Independent) 39"
"Governor","New Jersey","20091103","N/A","HUNTERDON","County","33,360","Christie, Chris","Challenger","12,893","Corzine, Jon S.","Incumbent","Independent","4,098","Daggett, Christopher J.","Challenger","387","20,467","R","8.08","72.13","27.87","The other vote was: Kaplan, Kenneth R. (Independent) 105; Cullen, Jason (Independent) 18; Steele, Gary T. (Independent) 34; Meiswinkle, David R. (Independent) 44; Petris, Kostas (Independent) 41; Pason, Gregory J. (Independent) 31; Stein, Gary (Independent) 56; Leinsdorf, Joshua (Independent) 47; Lindsay, Alvin Jr. (Independent) 11","","The other vote was: Kaplan, Kenneth R. (Independent) 105; Cullen, Jason (Independent) 18; Steele, Gary T. (Independent) 34; Meiswinkle, David R. (Independent) 44; Petris, Kostas (Independent) 41; Pason, Gregory J. (Independent) 31; Stein, Gary (Independent) 56; Leinsdorf, Joshua (Independent) 47; Lindsay, Alvin Jr. (Independent) 11"
