"Office","State","RaceDate","CensusPop","Area","AreaType","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes","TitleNotes","OtherNotes"
"Governor","New Jersey","20131105","N/A","ATLANTIC","County","43,975","Christie, Chris","Incumbent","25,557","Buono, Barbara","Challenger","Libertarian","432","Kaplan, Kenneth R.","Challenger","734","18,418","R",".61","63.24","36.76","The other vote was: Welzer, Steven (Green) 221; Sare, Diane (Glass-Steagall Now) 94; Araujo, William (Peace and Freedom) 219; Schroeder, Hank (Independent) 92; Boss, Jeff (NSA Did 911) 108","","The other vote was: Welzer, Steven (Green) 221; Sare, Diane (Glass-Steagall Now) 94; Araujo, William (Peace and Freedom) 219; Schroeder, Hank (Independent) 92; Boss, Jeff (NSA Did 911) 108"
"Governor","New Jersey","20131105","N/A","BERGEN","County","136,178","Christie, Chris","Incumbent","87,376","Buono, Barbara","Challenger","Libertarian","1,009","Kaplan, Kenneth R.","Challenger","1,506","48,802","R",".45","60.92","39.08","The other vote was: Welzer, Steven (Green) 546; Sare, Diane (Glass-Steagall Now) 461; Araujo, William (Peace and Freedom) 155; Schroeder, Hank (Independent) 179; Boss, Jeff (NSA Did 911) 165","","The other vote was: Welzer, Steven (Green) 546; Sare, Diane (Glass-Steagall Now) 461; Araujo, William (Peace and Freedom) 155; Schroeder, Hank (Independent) 179; Boss, Jeff (NSA Did 911) 165"
"Governor","New Jersey","20131105","N/A","BURLINGTON","County","79,220","Christie, Chris","Incumbent","46,161","Buono, Barbara","Challenger","Libertarian","755","Kaplan, Kenneth R.","Challenger","943","33,059","R",".59","63.18","36.82","The other vote was: Welzer, Steven (Green) 382; Sare, Diane (Glass-Steagall Now) 162; Araujo, William (Peace and Freedom) 186; Schroeder, Hank (Independent) 121; Boss, Jeff (NSA Did 911) 92","","The other vote was: Welzer, Steven (Green) 382; Sare, Diane (Glass-Steagall Now) 162; Araujo, William (Peace and Freedom) 186; Schroeder, Hank (Independent) 121; Boss, Jeff (NSA Did 911) 92"
"Governor","New Jersey","20131105","N/A","CAMDEN","County","64,545","Christie, Chris","Incumbent","51,546","Buono, Barbara","Challenger","Libertarian","719","Kaplan, Kenneth R.","Challenger","1,067","12,999","R",".61","55.60","44.40","The other vote was: Welzer, Steven (Green) 464; Sare, Diane (Glass-Steagall Now) 138; Araujo, William (Peace and Freedom) 269; Schroeder, Hank (Independent) 66; Boss, Jeff (NSA Did 911) 130","","The other vote was: Welzer, Steven (Green) 464; Sare, Diane (Glass-Steagall Now) 138; Araujo, William (Peace and Freedom) 269; Schroeder, Hank (Independent) 66; Boss, Jeff (NSA Did 911) 130"
"Governor","New Jersey","20131105","N/A","CAPE MAY","County","23,531","Christie, Chris","Incumbent","8,798","Buono, Barbara","Challenger","Libertarian","178","Kaplan, Kenneth R.","Challenger","341","14,733","R",".54","72.79","27.21","The other vote was: Welzer, Steven (Green) 113; Sare, Diane (Glass-Steagall Now) 63; Araujo, William (Peace and Freedom) 20; Schroeder, Hank (Independent) 25; Boss, Jeff (NSA Did 911) 120","","The other vote was: Welzer, Steven (Green) 113; Sare, Diane (Glass-Steagall Now) 63; Araujo, William (Peace and Freedom) 20; Schroeder, Hank (Independent) 25; Boss, Jeff (NSA Did 911) 120"
"Governor","New Jersey","20131105","N/A","CUMBERLAND","County","17,943","Christie, Chris","Incumbent","13,129","Buono, Barbara","Challenger","Libertarian","220","Kaplan, Kenneth R.","Challenger","375","4,814","R",".69","57.75","42.25","The other vote was: Welzer, Steven (Green) 115; Sare, Diane (Glass-Steagall Now) 147; Araujo, William (Peace and Freedom) 41; Schroeder, Hank (Independent) 32; Boss, Jeff (NSA Did 911) 40","","The other vote was: Welzer, Steven (Green) 115; Sare, Diane (Glass-Steagall Now) 147; Araujo, William (Peace and Freedom) 41; Schroeder, Hank (Independent) 32; Boss, Jeff (NSA Did 911) 40"
"Governor","New Jersey","20131105","N/A","ESSEX","County","57,353","Christie, Chris","Incumbent","95,747","Buono, Barbara","Challenger","Libertarian","625","Kaplan, Kenneth R.","Challenger","1,080","38,394","D",".40","37.46","62.54","The other vote was: Welzer, Steven (Green) 390; Sare, Diane (Glass-Steagall Now) 244; Araujo, William (Peace and Freedom) 238; Schroeder, Hank (Independent) 118; Boss, Jeff (NSA Did 911) 90","","The other vote was: Welzer, Steven (Green) 390; Sare, Diane (Glass-Steagall Now) 244; Araujo, William (Peace and Freedom) 238; Schroeder, Hank (Independent) 118; Boss, Jeff (NSA Did 911) 90"
"Governor","New Jersey","20131105","N/A","GLOUCESTER","County","50,640","Christie, Chris","Incumbent","27,060","Buono, Barbara","Challenger","Libertarian","591","Kaplan, Kenneth R.","Challenger","694","23,580","R",".75","65.17","34.83","The other vote was: Welzer, Steven (Green) 262; Sare, Diane (Glass-Steagall Now) 82; Araujo, William (Peace and Freedom) 194; Schroeder, Hank (Independent) 96; Boss, Jeff (NSA Did 911) 60","","The other vote was: Welzer, Steven (Green) 262; Sare, Diane (Glass-Steagall Now) 82; Araujo, William (Peace and Freedom) 194; Schroeder, Hank (Independent) 96; Boss, Jeff (NSA Did 911) 60"
"Governor","New Jersey","20131105","N/A","HUDSON","County","42,567","Christie, Chris","Incumbent","53,386","Buono, Barbara","Challenger","Libertarian","438","Kaplan, Kenneth R.","Challenger","1,194","10,819","D",".45","44.36","55.64","The other vote was: Welzer, Steven (Green) 349; Sare, Diane (Glass-Steagall Now) 107; Araujo, William (Peace and Freedom) 217; Schroeder, Hank (Independent) 390; Boss, Jeff (NSA Did 911) 131","","The other vote was: Welzer, Steven (Green) 349; Sare, Diane (Glass-Steagall Now) 107; Araujo, William (Peace and Freedom) 217; Schroeder, Hank (Independent) 390; Boss, Jeff (NSA Did 911) 131"
"Governor","New Jersey","20131105","N/A","HUNTERDON","County","31,292","Christie, Chris","Incumbent","10,425","Buono, Barbara","Challenger","Libertarian","385","Kaplan, Kenneth R.","Challenger","457","20,867","R",".90","75.01","24.99","The other vote was: Welzer, Steven (Green) 258; Sare, Diane (Glass-Steagall Now) 69; Araujo, William (Peace and Freedom) 40; Schroeder, Hank (Independent) 48; Boss, Jeff (NSA Did 911) 42","","The other vote was: Welzer, Steven (Green) 258; Sare, Diane (Glass-Steagall Now) 69; Araujo, William (Peace and Freedom) 40; Schroeder, Hank (Independent) 48; Boss, Jeff (NSA Did 911) 42"
