"Office","State","CensusPop","raceYear","Area","AreaNumber","RedistrictedDate","RepVotes","RepCandidate","RepStatus","DemVotes","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","OtherVotes","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RepVotesMajorPercent","DemVotesMajorPercent","RaceNotes"
"House","Hawaii","N/A","2000","District 1","1","19920101","44,989","Meyers, Phil","Challenger","108,517","Abercrombie, Neil","Incumbent","N/A","N/A","N/A","N/A","3,688","63,528","D",".00","29.31","70.69",""
"House","Hawaii","N/A","1998","District 1","1","19920101","68,905","Ward, Gene","Challenger","116,693","Abercrombie, Neil","Incumbent","N/A","N/A","N/A","N/A","3,973","47,788","D",".00","37.13","62.87",""
"House","Hawaii","N/A","1996","District 1","1","19920101","80,053","Swindle, Orson","Challenger","86,732","Abercrombie, Neil","Incumbent","N/A","N/A","N/A","N/A","5,421","6,679","D",".00","48.00","52.00",""
"House","Hawaii","N/A","1994","District 1","1","19920101","76,623","Swindle, Orson","Challenger","94,754","Abercrombie, Neil","Incumbent","N/A","N/A","N/A","N/A","5,329","18,131","D",".00","44.71","55.29",""
"House","Hawaii","N/A","1992","District 1","1","19920101","41,575","Sutton, Warner C.K.","Challenger","129,332","Abercrombie, Neil","Incumbent","N/A","N/A","N/A","N/A","6,569","87,757","D",".00","24.33","75.67",""
"House","Hawaii","N/A","2000","District 2","2","19920101","65,906","Francis, Russ","Challenger","112,856","Mink, Patsy T.","Incumbent","N/A","N/A","N/A","N/A","4,468","46,950","D",".00","36.87","63.13",""
"House","Hawaii","N/A","1998","District 2","2","19920101","50,423","Douglass, Carol J.","Challenger","144,254","Mink, Patsy T.","Incumbent","N/A","N/A","N/A","N/A","13,194","93,831","D",".00","25.90","74.10",""
"House","Hawaii","N/A","1996","District 2","2","19920101","55,729","Pico, Tom Jr.","Challenger","109,178","Mink, Patsy T.","Incumbent","N/A","N/A","N/A","N/A","16,056","53,449","D",".00","33.79","66.21",""
"House","Hawaii","N/A","1994","District 2","2","19920101","42,891","Garner, Robert H.","Challenger","124,431","Mink, Patsy T.","Incumbent","N/A","N/A","N/A","N/A","10,074","81,540","D",".00","25.63","74.37",""
"House","Hawaii","N/A","1992","District 2","2","19920101","40,070","Price, Kamuela","Challenger","131,454","Mink, Patsy T.","Incumbent","N/A","N/A","N/A","N/A","9,431","91,384","D",".00","23.36","76.64",""
"House","Idaho","N/A","2000","District 1","1","19920101","173,743","Otter, C. L.","Challenger","84,080","Pall, Linda","Challenger","N/A","N/A","N/A","N/A","10,293","89,663","R",".00","67.39","32.61",""
"House","Idaho","N/A","1998","District 1","1","19920101","113,231","Chenoweth, Helen","Incumbent","91,653","Williams, Dan","Challenger","N/A","N/A","N/A","N/A","N/A","21,578","R",".00","55.27","44.73",""
"House","Idaho","N/A","1996","District 1","1","19920101","132,344","Chenoweth, Helen","Incumbent","125,899","Williams, Dan","Challenger","N/A","N/A","N/A","N/A","6,535","6,445","R",".00","51.25","48.75",""
"House","Idaho","N/A","1994","District 1","1","19920101","111,728","Chenoweth, Helen","Challenger","89,826","Larocco, Larry","Incumbent","N/A","N/A","N/A","N/A","N/A","21,902","R",".00","55.43","44.57",""
"House","Idaho","N/A","1992","District 1","1","19920101","90,983","Gilbert, Rachel S.","Challenger","140,985","Larocco, Larry","Incumbent","N/A","N/A","N/A","N/A","10,822","50,002","D",".00","39.22","60.78",""
"House","Idaho","N/A","2000","District 2","2","19920101","158,912","Simpson, Michael K.","Incumbent","58,265","Williams, Craig","Challenger","N/A","N/A","N/A","N/A","7,542","100,647","R",".00","73.17","26.83",""
"House","Idaho","N/A","1998","District 2","2","19920101","91,337","Simpson, Michael K.","Challenger","77,736","Stallings, Richard","Challenger","N/A","N/A","N/A","N/A","4,872","13,601","R",".00","54.02","45.98",""
"House","Idaho","N/A","1996","District 2","2","19920101","157,646","Crapo, Michael D.","Incumbent","67,625","Seidl, John D.","Challenger","N/A","N/A","N/A","N/A","3,977","90,021","R",".00","69.98","30.02",""
"House","Idaho","N/A","1994","District 2","2","19920101","143,593","Crapo, Michael D.","Incumbent","47,936","Fletcher, Penny","Challenger","N/A","N/A","N/A","N/A","N/A","95,657","R",".00","74.97","25.03",""
"House","Idaho","N/A","1992","District 2","2","19920101","139,783","Crapo, Michael D.","Challenger","81,450","Williams, J. D.","Challenger","N/A","N/A","N/A","N/A","8,724","58,333","R",".00","63.18","36.82",""
"House","Illinois","N/A","2000","District 1","1","19920101","23,915","Wardingley, Raymond G.","Challenger","172,271","Rush, Bobby L.","Incumbent","N/A","N/A","N/A","N/A","N/A","148,356","D",".00","12.19","87.81",""
"House","Illinois","N/A","1998","District 1","1","19920101","18,429","Ahimaz, Marlene","Challenger","151,890","Rush, Bobby L.","Incumbent","N/A","N/A","N/A","N/A","4,046","133,461","D",".00","10.82","89.18",""
"House","Illinois","N/A","1996","District 1","1","19920101","25,659","Naughton, Noel","Challenger","174,005","Rush, Bobby L.","Incumbent","N/A","N/A","N/A","N/A","3,449","148,346","D",".00","12.85","87.15",""
"House","Illinois","N/A","1994","District 1","1","19920101","36,038","Kelly, William J.","Challenger","112,474","Rush, Bobby L.","Incumbent","N/A","N/A","N/A","N/A","N/A","76,436","D",".00","24.27","75.73",""
"House","Illinois","N/A","1992","District 1","1","19920101","43,453","Walker, Jay","Challenger","209,258","Rush, Bobby L.","Challenger","N/A","N/A","N/A","N/A","N/A","165,805","D",".00","17.19","82.81",""
"House","Illinois","N/A","2000","District 2","2","19920101","19,906","Gordon, Robert III","Challenger","175,995","Jackson, Jesse L. Jr.","Incumbent","N/A","N/A","N/A","N/A","N/A","156,089","D",".00","10.16","89.84",""
"House","Illinois","N/A","1998","District 2","2","19920101","16,075","Gordon, Robert III","Challenger","148,985","Jackson, Jesse L. Jr.","Incumbent","N/A","N/A","N/A","N/A","1,608","132,910","D",".00","9.74","90.26",""
"House","Illinois","N/A","1996","District 2","2","19920101","N/A","N/A","N/A","172,648","Jackson, Jesse L. Jr.","Challenger","N/A","N/A","N/A","N/A","10,895","172,648","D",".00",".00","100.00",""
"House","Illinois","N/A","1994","District 2","2","19920101","N/A","N/A","N/A","93,998","Reynolds, Melvin J.","Incumbent","N/A","N/A","N/A","N/A","1,857","93,998","D",".00",".00","100.00",""
"House","Illinois","N/A","1992","District 2","2","19920101","31,957","Blackstone, Ron","Challenger","182,614","Reynolds, Melvin J.","Challenger","N/A","N/A","N/A","N/A","19,293","150,657","D",".00","14.89","85.11",""
"House","Illinois","N/A","2000","District 3","3","19920101","47,005","Groth, Karl","Challenger","145,498","Lipinski, William O.","Incumbent","N/A","N/A","N/A","N/A","N/A","98,493","D",".00","24.42","75.58",""
"House","Illinois","N/A","1998","District 3","3","19920101","44,012","Marshall, Robert","Challenger","115,887","Lipinski, William O.","Incumbent","N/A","N/A","N/A","N/A","N/A","71,875","D",".00","27.52","72.48",""
"House","Illinois","N/A","1996","District 3","3","19920101","67,214","Nalepa, Jim","Challenger","137,153","Lipinski, William O.","Incumbent","N/A","N/A","N/A","N/A","5,549","69,939","D",".00","32.89","67.11",""
"House","Illinois","N/A","1994","District 3","3","19920101","78,163","Nalepa, Jim","Challenger","92,353","Lipinski, William O.","Incumbent","N/A","N/A","N/A","N/A","N/A","14,190","D",".00","45.84","54.16",""
"House","Illinois","N/A","1992","District 3","3","19920101","93,128","Lepinske, Harry C.","Challenger","162,165","Lipinski, William O.","Incumbent","N/A","N/A","N/A","N/A","N/A","69,037","D",".00","36.48","63.52",""
"House","Illinois","N/A","2000","District 4","4","19920101","N/A","N/A","N/A","89,487","Gutierrez, Luis V.","Incumbent","N/A","N/A","N/A","N/A","11,476","89,487","D",".00",".00","100.00",""
"House","Illinois","N/A","1998","District 4","4","19920101","10,529","Birch, John","Challenger","54,244","Gutierrez, Luis V.","Incumbent","N/A","N/A","N/A","N/A","1,583","43,715","D",".00","16.26","83.74",""
"House","Illinois","N/A","1996","District 4","4","19920101","N/A","N/A","N/A","85,278","Gutierrez, Luis V.","Incumbent","N/A","N/A","N/A","N/A","5,857","85,278","D",".00",".00","100.00",""
"House","Illinois","N/A","1994","District 4","4","19920101","15,384","Valtierra, Steven","Challenger","46,695","Gutierrez, Luis V.","Incumbent","N/A","N/A","N/A","N/A","N/A","31,311","D",".00","24.78","75.22",""
"House","Illinois","N/A","1992","District 4","4","19920101","26,154","Rodriguez-Scheiman, H.","Challenger","90,452","Gutierrez, Luis V.","Challenger","N/A","N/A","N/A","N/A","N/A","64,298","D",".00","22.43","77.57",""
"House","Illinois","N/A","2000","District 5","5","19920101","N/A","N/A","N/A","142,161","Blagojevich, Rod R.","Incumbent","N/A","N/A","N/A","N/A","20,728","142,161","D",".00",".00","100.00",""
"House","Illinois","N/A","1998","District 5","5","19920101","33,687","Spitz, Alan","Challenger","95,738","Blagojevich, Rod R.","Incumbent","N/A","N/A","N/A","N/A","N/A","62,051","D",".00","26.03","73.97",""
"House","Illinois","N/A","1996","District 5","5","19920101","65,768","Flanagan, Michael P.","Incumbent","117,544","Blagojevich, Rod R.","Challenger","N/A","N/A","N/A","N/A","14","51,776","D",".00","35.88","64.12",""
"House","Illinois","N/A","1994","District 5","5","19920101","75,328","Flanagan, Michael P.","Challenger","63,065","Rostenkowski, Daniel","Incumbent","N/A","N/A","N/A","N/A","N/A","12,263","R",".00","54.43","45.57",""
"House","Illinois","N/A","1992","District 5","5","19920101","90,738","Zenkich, Elias R.","Challenger","132,889","Rostenkowski, Daniel","Incumbent","N/A","N/A","N/A","N/A","8,456","42,151","D",".00","40.58","59.42",""
"House","Illinois","N/A","2000","District 6","6","19920101","133,327","Hyde, Henry J.","Incumbent","92,880","Christensen, Brent","Challenger","N/A","N/A","N/A","N/A","N/A","40,447","R",".00","58.94","41.06",""
"House","Illinois","N/A","1998","District 6","6","19920101","111,603","Hyde, Henry J.","Incumbent","49,906","Cramer, Thomas A.","Challenger","N/A","N/A","N/A","N/A","4,199","61,697","R",".00","69.10","30.90",""
"House","Illinois","N/A","1996","District 6","6","19920101","132,401","Hyde, Henry J.","Incumbent","68,807","De La Rosa, Stephen","Challenger","N/A","N/A","N/A","N/A","4,746","63,594","R",".00","65.80","34.20",""
"House","Illinois","N/A","1994","District 6","6","19920101","115,664","Hyde, Henry J.","Incumbent","37,163","Berry, Tom","Challenger","N/A","N/A","N/A","N/A","4,551","78,501","R",".00","75.68","24.32",""
"House","Illinois","N/A","1992","District 6","6","19920101","165,009","Hyde, Henry J.","Incumbent","86,891","Watkins, Barry W.","Challenger","N/A","N/A","N/A","N/A","4","78,118","R",".00","65.51","34.49",""
"House","Illinois","N/A","2000","District 7","7","19920101","26,872","Dallas, Robert","Challenger","164,155","Davis, Danny K.","Incumbent","N/A","N/A","N/A","N/A","N/A","137,283","D",".00","14.07","85.93",""
"House","Illinois","N/A","1998","District 7","7","19920101","N/A","N/A","N/A","130,984","Davis, Danny K.","Incumbent","N/A","N/A","N/A","N/A","9,984","130,984","D",".00",".00","100.00",""
"House","Illinois","N/A","1996","District 7","7","19920101","27,241","Borow, Randy","Challenger","149,568","Davis, Danny K.","Challenger","N/A","N/A","N/A","N/A","4,286","122,327","D",".00","15.41","84.59",""
"House","Illinois","N/A","1994","District 7","7","19920101","24,011","Mobley, Charles","Challenger","93,457","Collins, Cardiss","Incumbent","N/A","N/A","N/A","N/A","N/A","69,446","D",".00","20.44","79.56",""
"House","Illinois","N/A","1992","District 7","7","19920101","35,346","Boccio, Norman G.","Challenger","182,811","Collins, Cardiss","Incumbent","N/A","N/A","N/A","N/A","7,124","147,465","D",".00","16.20","83.80",""
"House","Illinois","N/A","2000","District 8","8","19920101","141,918","Crane, Philip M.","Incumbent","90,777","Pressl, Lance","Challenger","N/A","N/A","N/A","N/A","N/A","51,141","R",".00","60.99","39.01",""
"House","Illinois","N/A","1998","District 8","8","19920101","104,242","Crane, Philip M.","Incumbent","47,614","Rothman, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","56,628","R",".00","68.65","31.35",""
"House","Illinois","N/A","1996","District 8","8","19920101","127,763","Crane, Philip M.","Incumbent","74,068","Hull, Elizabeth A.","Challenger","N/A","N/A","N/A","N/A","3,474","53,695","R",".00","63.30","36.70",""
"House","Illinois","N/A","1994","District 8","8","19920101","88,225","Crane, Philip M.","Incumbent","47,654","Walberg, Robert C.","Challenger","N/A","N/A","N/A","N/A","N/A","40,571","R",".00","64.93","35.07",""
"House","Illinois","N/A","1992","District 8","8","19920101","132,887","Crane, Philip M.","Incumbent","96,419","Smith, Sheila A.","Challenger","N/A","N/A","N/A","N/A","9,327","36,468","R",".00","57.95","42.05",""
"House","Illinois","N/A","2000","District 9","9","19920101","45,344","Driscoll, Dennis J.","Challenger","147,002","Schakowsky, Janice D.","Incumbent","N/A","N/A","N/A","N/A","N/A","101,658","D",".00","23.57","76.43",""
"House","Illinois","N/A","1998","District 9","9","19920101","33,448","Sohn, Herbert","Challenger","107,878","Schakowsky, Janice D.","Challenger","N/A","N/A","N/A","N/A","3,284","74,430","D",".00","23.67","76.33",""
"House","Illinois","N/A","1996","District 9","9","19920101","71,763","Walsh, Joseph","Challenger","124,319","Yates, Sidney R.","Incumbent","N/A","N/A","N/A","N/A","N/A","52,556","D",".00","36.60","63.40",""
"House","Illinois","N/A","1994","District 9","9","19920101","48,419","Larney, George E.","Challenger","94,404","Yates, Sidney R.","Incumbent","N/A","N/A","N/A","N/A","N/A","45,985","D",".00","33.90","66.10",""
"House","Illinois","N/A","1992","District 9","9","19920101","64,760","Sohn, Herbert","Challenger","162,942","Yates, Sidney R.","Incumbent","N/A","N/A","N/A","N/A","12,001","98,182","D",".00","28.44","71.56",""
"House","Illinois","N/A","2000","District 10","10","19920101","121,582","Kirk, Mark Steven","Challenger","115,924","Gash, Lauren Beth","Challenger","N/A","N/A","N/A","N/A","N/A","5,658","R",".00","51.19","48.81",""
"House","Illinois","N/A","1998","District 10","10","19920101","138,429","Porter, John E.","Incumbent","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","138,429","R",".00","100.00",".00",""
"House","Illinois","N/A","1996","District 10","10","19920101","145,626","Porter, John E.","Incumbent","65,144","Torf, Philip R.","Challenger","N/A","N/A","N/A","N/A","3","80,482","R",".00","69.09","30.91",""
"House","Illinois","N/A","1994","District 10","10","19920101","114,884","Porter, John E.","Incumbent","38,191","Krupp, Andrew M.","Challenger","N/A","N/A","N/A","N/A","N/A","76,693","R",".00","75.05","24.95",""
"House","Illinois","N/A","1992","District 10","10","19920101","155,230","Porter, John E.","Incumbent","85,400","Kennedy, Michael J.","Challenger","N/A","N/A","N/A","N/A","N/A","69,830","R",".00","64.51","35.49",""
"House","Illinois","N/A","2000","District 11","11","19920101","132,384","Weller, Gerald C.","Incumbent","102,485","Stevenson, James P.","Challenger","N/A","N/A","N/A","N/A","N/A","29,899","R",".00","56.37","43.63",""
"House","Illinois","N/A","1998","District 11","11","19920101","100,597","Weller, Gerald C.","Incumbent","70,458","Mueller, Gary S.","Challenger","N/A","N/A","N/A","N/A","N/A","30,139","R",".00","58.81","41.19",""
"House","Illinois","N/A","1996","District 11","11","19920101","109,896","Weller, Gerald C.","Incumbent","102,388","Balanoff, Clem","Challenger","N/A","N/A","N/A","N/A","N/A","7,508","R",".00","51.77","48.23",""
"House","Illinois","N/A","1994","District 11","11","19920101","97,241","Weller, Gerald C.","Challenger","63,150","Giglio, Frank","Challenger","N/A","N/A","N/A","N/A","4","34,091","R",".00","60.63","39.37",""
"House","Illinois","N/A","1992","District 11","11","19920101","107,860","Herbolsheimer, Robert T.","Challenger","135,387","Sangmeister, George E.","Incumbent","N/A","N/A","N/A","N/A","N/A","27,527","D",".00","44.34","55.66",""
"House","Illinois","N/A","2000","District 12","12","19920101","N/A","N/A","N/A","183,208","Costello, Jerry F.","Incumbent","N/A","N/A","N/A","N/A","49","183,208","D",".00",".00","100.00",""
"House","Illinois","N/A","1998","District 12","12","19920101","65,409","Price, William Melvin","Challenger","99,605","Costello, Jerry F.","Incumbent","N/A","N/A","N/A","N/A","N/A","34,196","D",".00","39.64","60.36",""
"House","Illinois","N/A","1996","District 12","12","19920101","55,690","Hunter, Shapley R.","Challenger","150,005","Costello, Jerry F.","Incumbent","N/A","N/A","N/A","N/A","3,824","94,315","D",".00","27.07","72.93",""
"House","Illinois","N/A","1994","District 12","12","19920101","52,419","Morris, Jan","Challenger","101,391","Costello, Jerry F.","Incumbent","N/A","N/A","N/A","N/A","N/A","48,972","D",".00","34.08","65.92",""
"House","Illinois","N/A","1992","District 12","12","19920101","68,115","Starr, Mike","Challenger","168,762","Costello, Jerry F.","Incumbent","N/A","N/A","N/A","N/A","N/A","100,647","D",".00","28.76","71.24",""
"House","Illinois","N/A","2000","District 13","13","19920101","193,250","Biggert, Judy","Incumbent","98,768","Mason, Thomas","Challenger","N/A","N/A","N/A","N/A","N/A","94,482","R",".00","66.18","33.82",""
"House","Illinois","N/A","1998","District 13","13","19920101","121,889","Biggert, Judy","Challenger","77,878","Hynes, Susan W.","Challenger","N/A","N/A","N/A","N/A","N/A","44,011","R",".00","61.02","38.98",""
"House","Illinois","N/A","1996","District 13","13","19920101","141,651","Fawell, Harris W.","Incumbent","94,693","Hynes, Susan W.","Challenger","N/A","N/A","N/A","N/A","N/A","46,958","R",".00","59.93","40.07",""
"House","Illinois","N/A","1994","District 13","13","19920101","124,312","Fawell, Harris W.","Incumbent","45,709","Riley, William A.","Challenger","N/A","N/A","N/A","N/A","N/A","78,603","R",".00","73.12","26.88",""
"House","Illinois","N/A","1992","District 13","13","19920101","179,257","Fawell, Harris W.","Incumbent","82,985","Temple, Dennis M.","Challenger","N/A","N/A","N/A","N/A","13","96,272","R",".00","68.36","31.64",""
"House","Illinois","N/A","2000","District 14","14","19920101","188,597","Hastert, J. Dennis","Incumbent","66,309","Deljonson, Vern","Challenger","N/A","N/A","N/A","N/A","3","122,288","R",".00","73.99","26.01",""
"House","Illinois","N/A","1998","District 14","14","19920101","117,304","Hastert, J. Dennis","Incumbent","50,844","Cozzi, Robert A. Jr.","Challenger","N/A","N/A","N/A","N/A","N/A","66,460","R",".00","69.76","30.24",""
"House","Illinois","N/A","1996","District 14","14","19920101","134,432","Hastert, J. Dennis","Incumbent","74,332","Mains, Doug","Challenger","N/A","N/A","N/A","N/A","N/A","60,100","R",".00","64.39","35.61",""
"House","Illinois","N/A","1994","District 14","14","19920101","110,204","Hastert, J. Dennis","Incumbent","33,891","Denari, Steve","Challenger","N/A","N/A","N/A","N/A","N/A","76,313","R",".00","76.48","23.52",""
"House","Illinois","N/A","1992","District 14","14","19920101","155,271","Hastert, J. Dennis","Incumbent","75,294","Reich, Jonathan A.","Challenger","N/A","N/A","N/A","N/A","59","79,977","R",".00","67.34","32.66",""
"House","Illinois","N/A","2000","District 15","15","19920101","125,943","Johnson, Timothy V.","Incumbent","110,679","Kelleher, F. Michael Jr.","Challenger","N/A","N/A","N/A","N/A","N/A","15,264","R",".00","53.23","46.77",""
"House","Illinois","N/A","1998","District 15","15","19920101","104,255","Ewing, Thomas","Incumbent","65,054","Prussing, Laurel Lunt","Challenger","N/A","N/A","N/A","N/A","N/A","39,201","R",".00","61.58","38.42",""
"House","Illinois","N/A","1996","District 15","15","19920101","121,019","Ewing, Thomas","Incumbent","90,065","Prussing, Laurel Lunt","Challenger","N/A","N/A","N/A","N/A","N/A","30,954","R",".00","57.33","42.67",""
"House","Illinois","N/A","1994","District 15","15","19920101","108,857","Ewing, Thomas","Incumbent","50,874","Alexander, Paul","Challenger","N/A","N/A","N/A","N/A","N/A","57,983","R",".00","68.15","31.85",""
"House","Illinois","N/A","1992","District 15","15","19920101","142,167","Ewing, Thomas","Challenger","97,190","Mattis, Charles D.","Challenger","N/A","N/A","N/A","N/A","229","44,977","R",".00","59.40","40.60",""
"House","Illinois","N/A","2000","District 16","16","19920101","178,174","Manzullo, Donald","Incumbent","88,781","Hendrickson, Charles W.","Challenger","N/A","N/A","N/A","N/A","116","89,393","R",".00","66.74","33.26",""
"House","Illinois","N/A","1998","District 16","16","19920101","143,686","Manzullo, Donald","Incumbent","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","143,686","R",".00","100.00",".00",""
"House","Illinois","N/A","1996","District 16","16","19920101","137,523","Manzullo, Donald","Incumbent","90,575","Lee, Catherine M.","Challenger","N/A","N/A","N/A","N/A","2","46,948","R",".00","60.29","39.71",""
"House","Illinois","N/A","1994","District 16","16","19920101","117,238","Manzullo, Donald","Incumbent","48,736","Sullivan, Pete","Challenger","N/A","N/A","N/A","N/A","N/A","68,502","R",".00","70.64","29.36",""
"House","Illinois","N/A","1992","District 16","16","19920101","142,388","Manzullo, Donald","Challenger","113,555","Cox, John W.","Incumbent","N/A","N/A","N/A","N/A","N/A","28,833","R",".00","55.63","44.37",""
"House","Illinois","N/A","2000","District 17","17","19920101","108,853","Baker, Mark","Challenger","132,494","Evans, Lane","Incumbent","N/A","N/A","N/A","N/A","N/A","23,641","D",".00","45.10","54.90",""
"House","Illinois","N/A","1998","District 17","17","19920101","94,072","Baker, Mark","Challenger","100,128","Evans, Lane","Incumbent","N/A","N/A","N/A","N/A","N/A","6,056","D",".00","48.44","51.56",""
"House","Illinois","N/A","1996","District 17","17","19920101","109,240","Baker, Mark","Challenger","120,008","Evans, Lane","Incumbent","N/A","N/A","N/A","N/A","1,925","10,768","D",".00","47.65","52.35",""
"House","Illinois","N/A","1994","District 17","17","19920101","79,471","Anderson, Jim","Challenger","95,312","Evans, Lane","Incumbent","N/A","N/A","N/A","N/A","N/A","15,841","D",".00","45.47","54.53",""
"House","Illinois","N/A","1992","District 17","17","19920101","103,719","Schloemer, Ken","Challenger","156,233","Evans, Lane","Incumbent","N/A","N/A","N/A","N/A","N/A","52,514","D",".00","39.90","60.10",""
"House","Illinois","N/A","2000","District 18","18","19920101","173,706","Lahood, Ray","Incumbent","85,317","Harant, Joyce","Challenger","N/A","N/A","N/A","N/A","N/A","88,389","R",".00","67.06","32.94",""
"House","Illinois","N/A","1998","District 18","18","19920101","158,175","Lahood, Ray","Incumbent","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2","158,175","R",".00","100.00",".00",""
"House","Illinois","N/A","1996","District 18","18","19920101","143,110","Lahood, Ray","Incumbent","98,413","Curran, Mike","Challenger","N/A","N/A","N/A","N/A","N/A","44,697","R",".00","59.25","40.75",""
"House","Illinois","N/A","1994","District 18","18","19920101","119,838","Lahood, Ray","Challenger","78,332","Stephens, G. Douglas","Challenger","N/A","N/A","N/A","N/A","955","41,506","R",".00","60.47","39.53",""
"House","Illinois","N/A","1992","District 18","18","19920101","156,533","Michel, Robert H.","Incumbent","114,413","Hawkins, Ronald C.","Challenger","N/A","N/A","N/A","N/A","30","42,120","R",".00","57.77","42.23",""
"House","Illinois","N/A","2000","District 19","19","19920101","85,137","Eatherly, James","Challenger","155,101","Phelps, David D.","Incumbent","N/A","N/A","N/A","N/A","N/A","69,964","D",".00","35.44","64.56",""
"House","Illinois","N/A","1998","District 19","19","19920101","87,614","Winters, Brent","Challenger","122,430","Phelps, David D.","Challenger","N/A","N/A","N/A","N/A","N/A","34,816","D",".00","41.71","58.29",""
"House","Illinois","N/A","1996","District 19","19","19920101","75,751","Winters, Brent","Challenger","158,668","Poshard, Glenn","Incumbent","N/A","N/A","N/A","N/A","3,536","82,917","D",".00","32.31","67.69",""
"House","Illinois","N/A","1994","District 19","19","19920101","81,995","Winters, Brent","Challenger","115,045","Poshard, Glenn","Incumbent","N/A","N/A","N/A","N/A","N/A","33,050","D",".00","41.61","58.39",""
"House","Illinois","N/A","1992","District 19","19","19920101","83,526","Lee, Douglas E.","Challenger","187,156","Poshard, Glenn","Incumbent","N/A","N/A","N/A","N/A","3","103,630","D",".00","30.86","69.14",""
"House","Illinois","N/A","2000","District 20","20","19920101","161,393","Shimkus, John M.","Incumbent","94,382","Cooper, Jeffrey S.","Challenger","N/A","N/A","N/A","N/A","N/A","67,011","R",".00","63.10","36.90",""
"House","Illinois","N/A","1998","District 20","20","19920101","121,103","Shimkus, John M.","Incumbent","76,475","Verticchio, Rick","Challenger","N/A","N/A","N/A","N/A","N/A","44,628","R",".00","61.29","38.71",""
"House","Illinois","N/A","1996","District 20","20","19920101","120,926","Shimkus, John M.","Challenger","119,688","Hoffman, Jay C.","Challenger","N/A","N/A","N/A","N/A","4","1,238","R",".00","50.26","49.74",""
"House","Illinois","N/A","1994","District 20","20","19920101","88,964","Owens, Bill","Challenger","108,034","Durbin, Richard J.","Incumbent","N/A","N/A","N/A","N/A","N/A","19,070","D",".00","45.16","54.84",""
"House","Illinois","N/A","1992","District 20","20","19920101","119,219","Shimkus, John M.","Challenger","154,869","Durbin, Richard J.","Incumbent","N/A","N/A","N/A","N/A","N/A","35,650","D",".00","43.50","56.50",""
"House","Indiana","N/A","2000","District 1","1","19920101","56,200","Reynolds, Jack","Challenger","148,683","Visclosky, Peter J.","Incumbent","N/A","N/A","N/A","N/A","2,907","92,483","D",".00","27.43","72.57",""
"House","Indiana","N/A","1998","District 1","1","19920101","33,503","Petyo, Michael","Challenger","92,634","Visclosky, Peter J.","Incumbent","N/A","N/A","N/A","N/A","1,617","59,131","D",".00","26.56","73.44",""
"House","Indiana","N/A","1996","District 1","1","19920101","56,418","Petyo, Michael","Challenger","133,553","Visclosky, Peter J.","Incumbent","N/A","N/A","N/A","N/A","3,142","77,135","D",".00","29.70","70.30",""
"House","Indiana","N/A","1994","District 1","1","19920101","52,920","Larson, John","Challenger","68,612","Visclosky, Peter J.","Incumbent","N/A","N/A","N/A","N/A","N/A","15,692","D",".00","43.54","56.46",""
"House","Indiana","N/A","1992","District 1","1","19920101","64,770","Vucich, David J.","Challenger","147,054","Visclosky, Peter J.","Incumbent","N/A","N/A","N/A","N/A","N/A","82,284","D",".00","30.58","69.42",""
"House","Indiana","N/A","2000","District 2","2","19920101","106,023","Pence, Mike","Challenger","80,885","Rock, Robert W.","Challenger","N/A","N/A","N/A","N/A","21,499","25,138","R",".00","56.72","43.28",""
"House","Indiana","N/A","1998","District 2","2","19920101","99,608","McIntosh, David M.","Incumbent","62,452","Boles, Sherman A.","Challenger","N/A","N/A","N/A","N/A","2,236","37,156","R",".00","61.46","38.54",""
"House","Indiana","N/A","1996","District 2","2","19920101","123,113","McIntosh, David M.","Incumbent","85,105","Carmichael, R. Marc","Challenger","N/A","N/A","N/A","N/A","4,665","38,008","R",".00","59.13","40.87",""
"House","Indiana","N/A","1994","District 2","2","19920101","93,592","McIntosh, David M.","Challenger","78,241","Hogsett, Joseph H.","Challenger","N/A","N/A","N/A","N/A","N/A","15,351","R",".00","54.47","45.53",""
"House","Indiana","N/A","1992","District 2","2","19920101","90,593","Frazier, William G.","Challenger","130,881","Sharp, Philip R.","Incumbent","N/A","N/A","N/A","N/A","7,821","40,288","D",".00","40.90","59.10",""
"House","Indiana","N/A","2000","District 3","3","19920101","98,822","Chocola, Chris","Challenger","107,438","Roemer, Timothy J.","Incumbent","N/A","N/A","N/A","N/A","2,055","8,616","D",".00","47.91","52.09",""
"House","Indiana","N/A","1998","District 3","3","19920101","61,041","Holtz, Daniel A.","Challenger","84,625","Roemer, Timothy J.","Incumbent","N/A","N/A","N/A","N/A","N/A","23,584","D",".00","41.90","58.10",""
"House","Indiana","N/A","1996","District 3","3","19920101","80,699","Zakas, Joe","Challenger","114,288","Roemer, Timothy J.","Incumbent","N/A","N/A","N/A","N/A","2,325","33,589","D",".00","41.39","58.61",""
"House","Indiana","N/A","1994","District 3","3","19920101","58,878","Burkett, Richard","Challenger","72,497","Roemer, Timothy J.","Incumbent","N/A","N/A","N/A","N/A","N/A","13,619","D",".00","44.82","55.18",""
